id,ean13,description,unit_id,number,brand,category_id
5755,"7804955003634","Crema Nivea Creme Lat x 150 Ml",6,150,"NIVEA",\N
5756,"3661163574639","Colonia Adidas Dynamic Pulse Botella x 75 Ml",2,75,"ADIDAS",\N
5757,"7791866001838","Mayonesa con Aceite de Oliva Sachet Mayoliva x 125 Cc",6,125,"MAYOLIVA",\N
5758,"7791675000121","Aceitunas Verdes Descarozadas Castell Doypack x 850 Gr",1,850,"CASTELL",\N
5759,"7793350000723","Limpia Metales Rex Botella x 250 Cc",6,250,"REX",\N
5760,"7793333018004","Polvo para Hornear Royal Sobre x 50 Gr",1,50,"ROYAL",\N
5761,"7790310005996","Doritos Beso Choclo a La Manteca Bolsa x 94 Gr",1,94,"DORITOS",\N
5762,"7798152224629","Caldo de Verduras Light Carrefour Frasco x 150 Grs",1,150,"CARREFOUR LIGH",\N
5763,"7798033331088","Pan Rallado Carrefour x 1 Kg",5,1,"CARREFOUR",\N
5764,"7500435012294","Shampoo Hidratacion Max Pro V Pantene x 750 Ml",6,750,"PANTENE",\N
5765,"7792006000148","Arroz Largo Fino 0000 Topador x 1 Kg",3,1,"O MARCAS",\N
5766,"7796753000222","Cabo Haragan de Madera con Rosca x 1 Un",5,1,"HARAGAN",\N
5767,"7793680001735","Fijador Roby Flexible Aerosol x 180 Ml",2,180,"ROBY",\N
5768,"0804066020084","Mermelada de Grosella Negra Frasco Hero x 340 Gr",3,0.34,"HERO",\N
5769,"7790580470807","Caramelos Arcor Acidos Bolsa x 150 Gr",1,150,"ARCOR",\N
5770,"7798159717599","Suavizante para Ropa Clasico Carrefour Dp x 900 Cc",6,900,"CARREFOUR",\N
5771,"7792550700433","Fideos Secos Vegetales y Legumbres Dedalitos Nutregal x 500 Gr",1,500,"NUTREGAL",\N
5772,"7891024113639","Jabon Antibacterial Protex Aloe Paq x 3 Un 270 Grm",5,3,"PROTEX",\N
5773,"7622300864088","Jugo en Polvo Naranja Fresh Tang x 25 Grs",1,25,"TANG",\N
5774,"7790070506696","Yerba Mate Suave Nobleza Gaucha x 500 Gr",1,500,"NOBLEZA GAUCHA",\N
5775,"0000077948601","Desodorante Antitranspirante Sensacion Sedosa Plusbelle x 50 Gr",1,50,"PLUSBELLE",\N
5776,"0013000006408","Ketchup Heinz Pomo x 567 Gr",1,567,"HEINZ",\N
5777,"7891150022065","Jabon Tocador Antibacterial Lifebuoy Complete Cja 70 Grm",1,70,"LIFEBUOY",\N
5778,"7790520016416","Desodorante de Ambientes Glade I Love You Nueva Formula x 0.75 Cc",6,0.75,"GLADE",\N
5779,"8001200045299","Fideos Penne Rigate Agnesi x 500 Gr",5,1,"AGNESI",\N
5780,"7791813421238","Agua Saborizada Lima Limon C Gas H2Ho Pet x 1.5 L",4,1.5,"H2HO! 7UP",\N
5781,"7791813420019","Gaseosa 7 UP pet x 500 Cc",2,500,"7UP",\N
5782,"7790315000149","Agua Mineral Pet S G Villa Del Sur x 1.65 Lt",6,1650,"VILA DEL SUR",\N
5783,"7791100004410","Azucar Tipo A Sic Bolsa x 1 Kg",3,1,"SIC",\N
5784,"7790150161005","Cafe Instantaneo Capuccino Mousse Chocolate y Avellanas La Virginia x 155 Gr",3,0.16,"LA VIRGINIA",\N
5785,"7798159712419","Sal Entrefina Carrefour Estuche x 1 Kg",1,1000,"CARREFOUR",\N
5786,"7793253179243","Limpiador Liquido Baño Ayudin x 250 Cc",6,250,"AYUDIN",\N
5787,"7790742103604","Dulce de Leche Repostero Fuente de Calcio La Serenisima x 500 Gr",1,500,"LA SERENISIMA",\N
5788,"7791293031026","Acondicionador Sedal 340Ml Rizos Definidos",2,340,"SEDAL",\N
5789,"7790036114125","Jugo Puro Mocoreta Pomelo Rosado x 1.50 Lt",4,1.5,"MOCORETA",\N
5790,"0022400210254","Mousse Acondicionador Vo5 Max Fijacion sin Alcohol 198 Gr",1,198,"VO5",\N
5791,"8004323110035","Fideos Secos Spaghetti Colavita x 500 Gr",1,500,"COLAVITA",\N
5792,"7898587774888","Shampoo Oleo Nutricion Universal Elvive x 400 Ml.",2,400,"LOREAL PARIS",\N
5793,"7790250054276","Pañuelos Elite Descartables Doble Hoja Max Suavid Caja x 100 Un",5,100,"ELITE",\N
5794,"7798124361420","Apresto Ecovita Plancha Facil Gat 500 Ml",2,500,"ECOVITA",\N
5795,"7790127000115","Cebollitas en Vinagre Frasco Vanoli x 250 Gr",1,250,"VANOLI",\N
5796,"7790117001481","Paño Multiuso 8X6 Skay x 8.00 Un",5,8,"SKAY",\N
5797,"7898468509172","Acondicionador Alta Moda Reparacion Pc x 300 Cc",6,300,"ALTA MODA",\N
5798,"7792170000449","Galletitas C Chips Chocolate Toddy 210 Gr",1,210,"TODDY",\N
5799,"7790250097273","Protectores Diarios Clasico C Gel Ladysoft x 56Uni",5,10,"LADYSOFT",\N
5800,"7791019174716","Cereal 3 Arroyos Chocojuelas Paquete x 500 Gr",1,500,"3 ARROYOS",\N
5801,"7791019174860","Avena 3 Arroyos Instantanea Paquete x 700 Gr",1,700,"3 ARROYOS",\N
5802,"7790070690524","Fideos Secos Delverde Linguine x 500 Gr",3,0.5,"DELVERDE",\N
5803,"7798053651302","Molinillo Indo del Asador Frasco x 65 Gr",1,65,"INDO",\N
5804,"7790070885418","Caramelo Gom.Frut. Billiken x",1,309,"SUTER",\N
5805,"7622300855093","Jugo en Polvo Diet Naranja Dulce Clight x 8 Grs",1,8,"CLIGHT",\N
5806,"7622300800291","Chocolate Milka Leche x 100.00 Gr",1,100,"MILKA",\N
5807,"7798062540338","Agua Saborizada Pera S G Vds Levite x 600 Cc",4,0.6,"VILLA DEL SUR LEVITE",\N
5808,"7793940653001","Queso Rallado Grana Pampeana La Serenisimax 100 Gr",1,100,"GRANA PAMPEANA",\N
5809,"7791293029733","Acondicionador Post Alisado Dove x 200 Cc",2,200,"DOVE",\N
5810,"7793350991380","Cordones Rex Negro 0,6 Bli 2 Uni",5,2,"REX",\N
5811,"7791905003717","Lavandina Aditivada Lavanda Querubin x 1 Lt",4,1,"QUERUBÍN",\N
5812,"7794626006425","Pañales Talle Rn Active Sec Hiper Huggies x 40 Uni",5,40,"DIAPER HUGGIES",\N
5813,"7790080040319","Flan Casero con Dulce de Leche Sancor Pack x 2 U",3,0.24,"SANCOR",\N
5814,"7509546053097","Jabon Liquido para Manos Vitamina E Doypk Protex x 250.00 Ml",2,250,"PROTEX",\N
5815,"7792550700655","Fideos Secos Nutregal Nutregal Energia Ave Maria x 500 Gr",1,500,"NUTREGAL",\N
5816,"7798141716401","Lavavajilla Limon Carrefour x 750 Cc",6,750,"CARREFOUR",\N
5817,"7790895009037","Agua Saborizada Multifruta sin Gas Aquarius X500Cc",2,500,"AQUARIUS",\N
5818,"8002210500204","Aceite Oliva Filippo Beri Puro Bot 500 Ml",6,500,"FILIPPO BERIO",\N
5819,"7798159719432","Mermelada Frutilla Frasco Selection Carrefour x 350 Gr",1,350,"CARREFOUR SELECTION",\N
5820,"7790742154903","Crema de Leche Larga Vida La Serenisima x 200 Cc",6,200,"LA SERENISIMA",\N
5821,"7792590001897","Polvo para Bizcochuelo Artesana Chocolate Bolsa x 480 Gr",3,0.48,"ARTESANA",\N
5822,"7798116161014","Esencia de Vainilla x 110 Cc",6,110,"TAHITI       ",\N
5823,"7791293031415","Jabon Liquido Lux Magical Spell Doypack x 220 Ml",2,220,"LUX",\N
5824,"7792590003198","Pan Rallado Vita K Caserita x 1 Kg",3,1,"CASERITA VITA K",\N
5825,"7790895640025","Bebida Alimenticia Mountain Blast x 500.00 Mlt",2,500,"POWERADE",\N
5826,"7798061190183","Aceite Oliva Oliovita Extra Virgen Clasico Botella x 500 Cc",6,500,"OLIOVITA",\N
5827,"7793008012832","Coloracion Issue * 873 Caja x 1 Un",5,1,"ISSUE",\N
5828,"7790070228123","Aceite Maiz Plus Cocinero x 1 Lt",3,0.9,"COCINERO",\N
5829,"7790040110687","Galletita Rellena Frutilla Banana Formis 110.5 Gr",1,110.5,"FORMIS",\N
5830,"7891010618056","Enjuague Bucal Listerine Cool Mint x 250.00 Ml",2,250,"LISTERINE",\N
5831,"7795687000032","Pate Patagonia Trucha Lat 90 Grm",1,90,"PATAGONIA",\N
5832,"7790895000225","Gaseosa Sprite Botella Retornable x 2 Lt",6,2000,"SPRITE",\N
5833,"7793100141355","Enjuague Bucal Colgate Plax Plax Classic con Fluor x 250.00 Ml",2,250,"COLGATE PLAX",\N
5834,"7796373002828","Amapola La Parmesana x 1 Kg",3,1,"LA PARMESANA",\N
5835,"7791337526075","Postre Chocolate Danette 4 x 95 Grs",1,380,"DANETTE",\N
5836,"7790950132229","Limonada Sabor Jenjible y Lima Limon Terma X2.25Lt",4,2.25,"TERMA",\N
5837,"7790070412478","Postre Exquisita Vain 8 Vit y Zinc x 0.10 Kg",3,0.1,"EXQUISITA",\N
5838,"0000087167016","Cerveza Grolsch Porron 450 Ml Grolsch x 450 Ml",2,450,"GROLSCH",\N
5839,"7899706127196","Coloracion Loreal Excellence T 9.3 Cja x 1 Uni",5,1,"LOREAL",\N
5840,"7501027232939","Dermo Exp Revitalift Reno 08 Ojos (Mx) Loreal Paris Arrugas x 50.00 Gr",1,50,"LOREAL PARIS",\N
5841,"7790744000499","Fideos Guiseros Moños Chicos Bauza x 500 Grs",1,500,"BAUZA",\N
5842,"7793008012788","Coloracion Issue * 513 Caja x 1 Un",5,1,"ISSUE",\N
5843,"7798008381575","Esponja Vileda Cuadritos Ultra Paquete x 1 Un",5,1,"VILEDA",\N
5844,"7792360071518","Galletitas Chocolate con Leche Donuts x 78 Grs",1,78,"BONAFIDE",\N
5845,"7798063360416","Galletas Marineras La Bizantina Sin Sal Bolsa x 180 Gr",1,180,"LA BIZANTINA",\N
5846,"7790520009265","Limpiador Liquido Floral Mr Musculo x 900 Cc",3,0.93,"MR. MUSCULO GLADE",\N
5847,"7791564012488","Queso Untable Fundido Jamon Adler x 100 Gr",1,100,"ADLER",\N
5848,"0079200928391","Caramelos Confitados Sweet Tar Caja x 141.7 Gr",1,141.7,"SWEETARTS",\N
5849,"7790139000462","Alcohol Etilico Bialcohol Pet x 250 Cc",2,250,"BIALCOHOL",\N
5850,"3083681003420","Choclo Desgranado Amarillo al Vapor Bonduelle x 225 Gr",1,200,"BONDUELLE",\N
5851,"7791293027265","Shampoo Ceramidas Sedal x 350 Ml",2,350,"SEDAL",\N
5852,"7790740507893","Acondicionador Plusbelle Kids Aco Peinado Facil 12X750Ml x 0.71 Kg",3,0.71,"PLUSBELLE KIDS",\N
5854,"7791520091816","Acondicionador Tierra Antiall x 350 Cc",3,0.35,"ANTIALL",\N
5855,"7790742121004","Leche Descremada Calcio Hierro La Serenisima x 1000 Cc",4,1,"LA SERENISIMA",\N
5856,"7790380005612","Chocolate Georgalos sin Azucar Tab 70 Grm",1,70,"GEORGALOS",\N
5857,"7798089051022","Aceite Indalo Oliva Clasico Vidrio x 500",5,1,"ACEITE INDALO OLIVA",\N
5858,"7791875000747","Galletita Mini Rellena Limon Banada Havanna x 450G",5,1,"HAVANNA",\N
5859,"7792180005182","Aceite Cañuelas Oliva Ve Clasico x 500.00 Ml",2,500,"CAÑUELAS",\N
5860,"7791290012202","Detergente Limon Verde Active Gel Geli Cif X900Cc",2,900,"CIF",\N
5861,"0084380956041","Mermelada de Grosellas Chantaine x 325 Gr",5,1,"CHANTAINE",\N
5862,"7790770003129","Protectores Diarios Diarios Normal Nosotrasx20Uni",5,20,"NOSOTRAS",\N
5863,"7793360106064","Jugo Liquido Bc La Campagnola Multifruta x 200.00 Ml",2,200,"BC LA CAMPAGNOLA",\N
5864,"7790463000091","Blem Blem Aerosol Naranja 360 Cc Na Blem Naranja x 360.00 Cc",6,360,"BLEM",\N
5865,"7891024024249","Jabon Tocador Protex Limpieza Profunda Bsa 270 Grm",1,270,"PROTEX",\N
5866,"7791130817530","Jabon liquido Cereza Espadol x 250.00 Ml",2,250,"ESPADOL DETTOL",\N
5867,"7509546056913","Jabon Manos Palmolive Granada x 221 Ml",2,221,"PALMOLIVE",\N
5868,"7790310004692","Papas Fritas Lay S Mediterraneas x 154.00 Gr",1,154,"LAY´S",\N
5869,"0000077948595","Desodorante Antitranspirante Ultra Seco Plusbelle x 50 Gr",1,50,"PLUSBELLE",\N
5870,"7793360000287","Tomate Pelado Cubeteado Salsati x 400 Gr",1,400,"SALSATI",\N
5871,"7793253001575","Desodorante Poett Intense Primavera Rep 9G",1,9,"POETT",\N
5872,"7793253001049","Lavandina Gel Citrus Dp. Ayudin 450 Cc",1,480,"AYUDIN",\N
5873,"7790070411822","Arroz Parboilizado en Bolsa Lucchetti x 500 Gr",3,0.5,"LUCCHETTI",\N
5874,"7790520016355","Limpiador Liquido Lavanda Lysoform x 1.8 Lt",6,1800,"LYSOFORM",\N
5876,"7794440000203","Paño Multiuso Mapa Virulana Paquete x 4 Un",5,4,"VIRULANA",\N
5877,"7790520015167","Aromatizante de Ambiente Glade Automatico 3 en 1 Glade Auto Forbidden Berry Refill x 165.00 Gr",1,165,"GLADE AUTOMÁTICO 3 EN 1",\N
5878,"7790520017970","Desodorante de Ambientes Glade Autosport Mañana de Campo x 590.00 Cc",6,590,"GLADE AUTOSPORT",\N
5879,"7791813423324","Gaseosa Mirinda Manzana Env x 2250 Cc",4,2.25,"MIRINDA",\N
5880,"7796373000480","Mostaza Tradicional La Parmesana Pet x 300 Gr",1,100,"LA PARMESANA",\N
5881,"7790070228147","Aceite Cocinero Oliva y Girasol Miraf. Pet x 0.92 Kg",3,0.92,"COCINERO",\N
5882,"7790895641596","Jugo de Frutas Cepita Naranja x 200.00 Mlt",2,200,"CEPITA",\N
5883,"7790590000438","Fosforos Ranchera 220 Ecologicos x 220.00 Un",5,220,"RANCHERA 220",\N
5884,"7790250015055","Papel Higienico Max Manzanilla Higienol 4 x 80 Mts",7,40,"HIGIENOL",\N
5885,"7798108347129","Repelente Aerosol Carrefour x 175 Cc",2,160,"CARREFOUR",\N
5886,"7798029781170","Jamon Cocido Natural Feteado E Fino Espuna x 120 G",1,120,"ESPUNA",\N
5887,"7790040378506","Barra de Cereal Cerealmix Tradicional 6 Un Est x 138 Gr",1,138,"CEREAL MIX",\N
5888,"7793253300081","Pastilla para Inodoro Ayudin Canasta x 16.00 Gr",1,16,"AYUDIN",\N
5889,"7790387015119","Yerba Mate Campo y Monte Mañanita x 1 Kg",3,1,"MAÑANITA",\N
5890,"7791293025278","Desodorante Aero Sweet Smile Impulse x 75 Cc",1,58,"IMPULSE",\N
5891,"7798044820359","Mermelada de Frutilla Organica Frasco Cuyen x 285 Gr",5,1,"CUYEN",\N
5892,"7794710070110","Queso Untable Light Veronica x 190 Gr",1,200,"VERONICA",\N
5893,"7793530000031","Pepinos Los Montes Dulce en Vinagre Frasco x 360 Gr",1,360,"LOS MONTES",\N
5894,"7798105739149","Esmalte Uñas Ema Rojo Oscuro x 8 Ml",2,8,"EMA",\N
5895,"7793024001261","Caramelos Lipo Praline Croc",3,1233,"DG6",\N
5896,"7791130301329","Jabon Liquido Dp.A.Revitaliza Espadol x 600 Ml.",2,600,"ESPADOL",\N
5897,"7790520011459","Desodorante Ambiente Glade Aut. Car. de Algodon Rto x 175 Gr",1,175,"GLADE",\N
5898,"7790580346706","Golosina Bon O Bon Oblea Leche Agrupado x 90 Gr",1,90,"BON O BON",\N
5900,"7790272004112","Aceite de Girasol Natura Pvc x 5 Lt",4,5,"SIN MARCA",\N
5901,"0000077916495","Alfajor Oreo Triple",3,1635,"AYUDIN",\N
5902,"7790080064322","Yogur Descremado Bebible Vainilla Sancor x 900 Gr",1,900,"SANCOR YOGS LIGHT",\N
5903,"7798100660042","Duraznos Canale Diet Lata x 800 Gr",3,0.8,"CANALE",\N
5904,"4005808341757","Crema Nivea Body Milk Piel Seca Botella x 125 Ml",2,125,"NIVEA",\N
5905,"7790895064173","Gaseosa Sprite Zero Pet x 1.5 Lt",2,1500,"SPRITE",\N
5906,"7795735000342","Bizcocho Negrito Paq. Don Satur x 200.00 Gr",1,200,"DON SATUR",\N
5907,"7798062541151","Agua Saborizada Limon Dulce S G Levite x 600 Cc",4,0.6,"VILLA DEL SUR LEVITE",\N
5908,"7798159718961","Papel Higienico Doble Hoja Carrefour 4 x 30 Mts",5,1,"CARREFOUR",\N
5909,"7793253001452","Lavandina Ayudin Multisuperfic Doble Rendimiento Bot 4L",4,4,"AYUDIN",\N
5910,"7791676000021","Filetes de Anchoitas Melilla Frasco x 170 Gr",1,170,"MELILLA",\N
5911,"7798159717926","Galletitas Dulces C/Chips Cho Carrefour X 185 Grs",5,1,"CARREFOUR",\N
5912,"7790520017390","Insecticida Fuyi Tabletas x 0.20 Cc",6,0.2,"FUYI",\N
5913,"7792360000792","Chocolate Bonafide en Rama Negro Paq 40 Grm",1,40,"BONAFIDE",\N
5914,"7790895006562","Agua Mineral con Gas Kin Pet x 2.25 Lt",4,2.25,"KIN",\N
5915,"7798090320322","Cafe Molido Descafeinado Cm L Ilust Cafe Martinez x 250.00 Gr",1,250,"CAFE MARTINEZ",\N
5916,"7790410304258","Autobrillo para Pisos Nh 3 Negro x 900.00 Cc",6,900,"NH 3",\N
5917,"7790560000819","Paño Sed Mental Multiuso Suave x 3.00 Pc",5,3,"SED MENTAL",\N
5918,"7792799000639","Agua Mineral sin Gas Eco de Los Andes Pet x 1 Lt",4,1,"ECO DE LOS ANDES",\N
5919,"7790315001153","Agua Saborizada Cero Manz S G Vds Levite x 600Cc",4,0.62,"LEVITE CERO MANZANA",\N
5920,"7891167011724","Atun en Trozos al Natural Gomes Da Costa x 120 Gr",1,120,"GOMES DA COSTA",\N
5921,"3600522323549","Age Perfect Renaissance Cell Noche Loreal Paris Age Perfect Renaissance Cell Noche x 50 Ml",2,50,"LOREAL PARIS",\N
5922,"7791293021270","Fijador en Gel Lord Cheseline Pomo x 150 Gr",1,150,"LORD CHESELINE",\N
5923,"7798141710782","Confitura Sauco Selection Carrefour x 220 Gr",1,280,"CARREFOUR SELECTION",\N
5924,"7793260000042","Esponja de Baño Bijou Rectangular Color Bolsa x 1 Un",5,1,"BIJOU",\N
5925,"0048327203537","Aceite Oliva Ybarra Extra Virgen Botella x 250 Ml",2,250,"YBARRA",\N
5926,"7798048720938","Lentejon Elio Bolsa x 400 Gr",1,400,"ELIO",\N
5927,"7790045001607","Copos de Maiz Naturalmente Granix Azucarados x 240.00 Gr",1,240,"NATURALMENTE GRANIX",\N
5928,"7790580040567","Chocolate Aguila D Or Leche con Mousse x 70.00 Gr",1,70,"AGUILA D´OR",\N
5929,"7793126000643","Dulce de Frutilla Patagonia Berries x 220 Gr",1,220,"PATAGONIA BERRIES",\N
5930,"7791176219114","Maiz Pisado Blanco Cadea Bolsa x 400 Gr",1,400,"CADEA",\N
5931,"7791199003004","Acondicionador Life + Quality Proteinas de Trigo x 950.00 Ml",2,950,"LIFE + QUALITY",\N
5932,"7790580103538","Chocolate Cofler Choc Bco con Galletita x 55.00 Gr",1,55,"COFLER",\N
5933,"7792260639566","Mermelada de Damasco Seleccion Orieta x 400 Gr",1,400,"ORIETA",\N
5934,"7899706115452","Coloracion Nutrisse T91 Jazmin Cja x 1 Uni",5,1,"ELVIVE",\N
5935,"7790117000378","Bolsa Cierra Facil Consorcio 60X95 Asurin x 10.00 Pc",5,10,"ASURIN",\N
5936,"7793132005403","Harina de Trig.Int.Sup.Fina La Esq.Flor.0001Kgs x 1.00 Kgm",3,1,"O MARCAS",\N
5937,"7790250047063","Pañales Talle G Hiper Premium Flexi 3D Babysec X56",5,3,"BABYSEC",\N
5938,"7791600037635","Antitranspirante Aerosol sin Alcohol Kevin x 177 Cc",2,177,"KEVIN",\N
5939,"7793482300074","Dulce de Frutos del Bosque Masseube x 450 Gr",3,0.45,"MASSEUBE",\N
5940,"7891010604943","Tampones Medio Procomfort Ob X10 Uni",5,10,"OB",\N
5941,"7790550001512","Cafe en Grano Tostado Puro Super Oro Cabrales x 500 Gr",3,0.5,"CABRALES",\N
5942,"7798159713959","Acondicionador Manzana Ext Brillo Carrefour X950Cc",2,950,"CARREFOUR",\N
5943,"7798152221062","Tampones Super Carrefour x 10 Uni",5,10,"CARREFOUR",\N
5944,"4005808257584","Antitranspirante Roll On Dry Unisex Nivea x 50 Cc",2,50,"NIVEA",\N
5945,"7791019171715","Avena 3 Arroyos Tradicional Bolsa x 400 Gr",1,400,"3 ARROYOS",\N
5946,"7791293029832","Acondicionador Puntas Reconstruidas Dove x 400 Cc",2,400,"DOVE",\N
5947,"7792170052295","Bebida Isotonica Gatorade Frutas Tropicales x 750.00 Cc",6,750,"GATORADE",\N
5948,"7791293024776","Jabon Antibac Nature Lifebuoy x 125.00 Gr",1,125,"LIFEBUOY",\N
5949,"7791675000930","Aceitunas Verdes Castell Premium Frasco x 500 Gr",3,0.8,"CASTELL",\N
5950,"7798062547689","Agua Saborizada sin Gas Pomelo x 1500.00 C01",6,1500,"(BLANK)",\N
5951,"7790040994904","Galletitas Dulces Porteñitas 130 Gr",5,30,"BAGLEY",\N
5952,"7790310005613","Papa Frita Lay S Clasicas x 115.00 Gr",1,115,"LAY´S",\N
5953,"7506339398151","Cartucho Gillette Mach 3 Sensitive Caja x 2 Un",5,2,"GILLETTE",\N
5954,"7790080065145","Yogur Entero Multivitamina Natural Sancor x 190 Gr",1,190,"SANCOR YOGS",\N
5955,"7790010959797","Aceite Johnson S Baby Aceite x 200.00 Ml",2,200,"JOHNSON´S BABY",\N
5956,"7791102005552","Anana Rodajas Coop",1,836,"COOPERATIVA",\N
5957,"7898468503804","Coloracion Alta Moda E Colore x 12.11 Cja x 1 Und",5,1,"ALTA MODA É",\N
5958,"7790895004049","Agua Saborizada Pomelo Rosado Aquarius x 1500 Cc",4,1.5,"AQUARIUS",\N
5959,"7613034612687","Leche en Polvo Et 3 Prebio 1 Nido x 800 Gr",3,0.8,"NIDO",\N
5960,"7791708001392","Grisines Zigrinato con Salvado x 180.00 Gr",1,180,"VENEZIANA",\N
5961,"7500435019231","Detergente Lavavajilla botella Magistral x 500 Cc",6,500,"MAGISTRAL",\N
5962,"7790524000428","Mani Cropppers Japones Queso Bolsa x 100 Gr",1,100,"CROPPERS",\N
5963,"7798065733461","Agua Mineral C Gas Sierra de Los P 1500 Cc",6,1500,"SIERRA DE LOS P",\N
5964,"7899706126908","Coloracion Loreal Excellence T6.30 Cja x 1 Uni",5,1,"LOREAL",\N
5965,"7791019172101","Cereal 3 Arroyos Aritos de Avena y Miel Bolsa x 180 Gr",1,180,"3 ARROYOS",\N
5966,"7790070229687","Aceite Cocinero Girasol Blend x 0.85 Kg",3,0.85,"COCINERO",\N
5967,"7613035231856","Galleta Oblea Rellena con Cobertura de Chocolate Nesquik x 69 Gr",1,69,"NESQUIK",\N
5968,"7795165000080","Salchicha Tipo Debreczin C P Ahumada Friolim x 4 U",1,340,"FRIOLIM",\N
5969,"7790387010589","Mate Cocido en Saquitos Union x 25 Un",1,75,"UNION",\N
5970,"7500435012515","Acondicionador Cuidado Clasico Max Pro V Pantene x 400 Ml",6,400,"PANTENE",\N
5971,"7796373002347","Hongos Secos La Parmesana Sobre x 25 Gr",1,25,"LA PARMESANA",\N
5974,"7791905003502","Limpiador Liquido Bosque Querubin x 4 Lt",4,4,"QUERUBÍN FRESH",\N
5975,"3014260018696","Cepillo Dental Oral-B Niños 5-7 Años Avengers Suave Blister x 1U",5,1,"ORAL B",\N
5976,"7790990990209","Jabon Liquido Clasico Zorro Botella x 3 L",4,3,"ZORRO",\N
5977,"7798048720969","Arvejas Partidas Elio Bolsa x 400 Gr",1,400,"ELIO",\N
5978,"7791813420200","Agua Saborizada Lima Limon C Gas H2Ho Pet x 500Cc",2,500,"H2HO! 7UP",\N
5979,"7790315000422","Agua Mineral sin Gas Villavicencio Pet x 2 Lt",6,2000,"VILLAVICENCIO",\N
5980,"7791293030951","Acondicionador Crecimiento Saludable Sedal x 340Cc",5,1,"SEDAL",\N
5981,"7797222004291","Lima para Uñas Tao de 4 Caras Bolsa x 1 Un",5,1,"TAO",\N
5982,"7790522001168","Tapa Empanada Criolla Mendia x 15 Uni",5,15,"MENDIA",\N
5983,"7790499002106","Acelga Cortada La Banda x 775 Gr",1,775,"LA BANDA",\N
5984,"3086123315167","Cartucho Bic Flex 4 Blister 2 Un",5,2,"BIC",\N
5985,"7798159712600","Shampoo No Frizz Graso Carrefour x 400 Ml",1,400,"CARREFOUR",\N
5986,"7793940746000","Leche Parcialmente Descremada Fortificada La Serenisima x 1000 Cc",4,1,"LA SERENISIMA    ",\N
5987,"7793567016098","Aceitunas Verdes Atilio Avena en Salmuera Arauco Frasco x 200 Gr",1,200,"ATILIO AVENA",\N
5988,"7791290001534","Cif Antibac Gtl 12X500Ml Cif Antibacterial x 500.00 Ml",2,500,"CIF",\N
5989,"7506309814612","Detergente Lavanda Vainilla Magistral x 750 Cc",2,750,"MAGISTRAL",\N
5990,"7792170000678","Avena Quaker Tradicional Fortificada x 500.00 Gr",1,500,"QUAKER",\N
5991,"7791337601215","Yogur Entero Firme Fortificado Vainilla Yogurisimo x 190 Gr",1,190,"YOGURÍSIMO",\N
5992,"7792200000777","Bizcocho 9 de Oro Light x 170.00 Gr",1,170,"9 DE ORO",\N
5993,"7790130000652","Vinagre de Vino Menoyo Pet x 250 Cc",6,250,"MENOYO",\N
5994,"7702010631689","Cepillo Dental Colgate x 2.00 Un",5,2,"COLGATE",\N
5995,"7790250024002","Papel Higienico Doble Hoja Ultra Elite 4 x 30 Mt",7,40,"ELITE",\N
5996,"7794000598485","Knorr Sopa Quick Arveja Light Knorr Light Arvejas x 5.00 Pc",5,5,"KNORR",\N
5997,"7790339000019","Pala de Residuos Fiorentina Rebatible con Cabo x 1 Un",5,1,"FIORENTINA",\N
5998,"7798184940122","Pan para Pancho Superpancho Molinos And Paq x 220 Grm",1,220,"MOLINOS ANDES",\N
5999,"7794626006852","Pañales Adulto Adubrf Plenitud x 16.00 Un",5,16,"ADUBRF PLENITUD",\N
